GeoFips,GeoName,LineCode,Description,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4
30000,Montana,64,      Management of companies and enterprises,205.9,238.5,221.9,221.9,209.8,227.6,229,242.6,243.9,231.7,233.3,236.5,230.8,263.6,233.8,267.1
30000,Montana,65,      Administrative and support and waste management and remediation services,997,1022.1,1027.8,1038.8,1057.7,1076.3,1094.8,1135.1,1112,1135.6,1166.3,1152.6,1205.4,1082.3,1198.7,1240
30000,Montana,69,      Educational services,266.1,265.8,269.7,268.8,275.4,277.1,282.4,284,286.6,294.3,294.5,288.7,290,238.6,268.3,264.2
30000,Montana,70,      Health care and social assistance,4967.7,4968.1,5016.7,5058.7,5101.7,5115.5,5141.3,5207.2,5332.7,5364.7,5464.1,5536.6,5617.2,4970.1,5851.6,5977.7
30000,Montana,76,"      Arts, entertainment, and recreation",599.6,592.8,644.7,679.2,652.9,666.8,672.1,621.1,637.6,674.4,666.8,705.1,713.6,425.8,581.7,644
30000,Montana,79,      Accommodation and food services,1816,1845.8,1846.1,1852.9,1885.5,1924.2,1942,1995.1,2054.5,2055.8,2103.9,2126.5,2097.7,1406.2,2118.1,2058.6
30000,Montana,82,      Other services (except government and government enterprises),1040.3,1053.5,1060,1079,1099.8,1125.5,1133.9,1156.9,1162.2,1173.9,1198.4,1223,1245.3,1074.9,1224.9,1240.8
30000,Montana,83,  Government and government enterprises,7292.9,7263.4,7319.3,7346.6,7338.1,7390,7428.5,7384.9,7520.8,7580.3,7715.6,7769.2,7791.2,7773.6,8114.3,8122.5
30000,Montana,84,    Federal civilian,1659.1,1670.7,1692.8,1707.4,1715.9,1749.2,1755.7,1749.1,1747.6,1780.3,1788.8,1782.3,1821.9,1888.6,1826.5,1873.7
30000,Montana,85,    Military,505.1,507.4,511.9,516,509.4,512.3,517.9,519.7,518.3,526.4,531.2,534.8,536.4,554.1,559.8,567.1
30000,Montana,86,    State and local,5128.7,5085.2,5114.6,5123.2,5112.8,5128.5,5154.9,5116.1,5254.9,5273.6,5395.6,5452,5432.9,5330.9,5728,5681.8
31000,Nebraska,1,All industry total,119774.7,121318.9,121905.2,123907.5,126269.2,126518.2,126760.9,128513.5,128393,130029.2,133194.4,135851,135539.7,126158.1,136467.7,140157.7
31000,Nebraska,2,  Private industries,104617,106115.5,106648.4,108451,110730.8,110813.9,110843.6,112668.8,112417.1,113927,116799,119134.3,118583.8,109454.9,119144.6,122914.8
31000,Nebraska,3,"      Agriculture, forestry, fishing and hunting",5851.1,6042.9,4938.8,5229.8,6937.4,5467.5,4719,5561.3,6043.6,5555.6,5983.3,6209.7,6988.6,4926.7,5794.1,8600.5
31000,Nebraska,6,"      Mining, quarrying, and oil and gas extraction",147.8,152.7,152,169.1,165.6,171,165.9,158.4,140.5,149.8,156,191.9,208,146,204.8,210.9
31000,Nebraska,10,      Utilities,3045,3187.3,3381.2,3915.9,3006.4,3279.7,3313.1,3273.9,2715.7,2653.4,2710.7,2854.8,2417.5,2587.7,2889.7,2948.7
31000,Nebraska,11,      Construction,4757.5,4762.3,4883.1,4983.7,4970.5,5040.8,5133.7,5219.6,5367.3,5550.8,5749.8,5876.8,6018,5886.4,5860.4,6043.7
31000,Nebraska,12,      Manufacturing,12188.3,11871.6,12085.8,12555.7,13196.4,13533.7,13743.2,13839.6,14135.2,14439,14931.9,15503.6,15352.5,14334.8,15771.3,15945.1
31000,Nebraska,13,          Durable goods manufacturing,5455.7,5403.3,5479.1,5633.1,5558.5,5573.1,5685.9,5748.6,5806.9,5996.3,6050.5,6058,5941.2,5215.5,5926.6,6091.9
31000,Nebraska,25,          Nondurable goods manufacturing,6732.6,6468.4,6606.7,6922.6,7637.9,7960.6,8057.3,8091,8328.2,8442.8,8881.4,9445.6,9411.3,9119.3,9844.7,9853.1
31000,Nebraska,34,      Wholesale trade,7300.1,7306,7413.6,7446.6,7905.4,7931.4,7889.5,8009.8,8110.5,8116.5,8393.2,8507.4,8240.1,7545.8,8493.5,8390.7
31000,Nebraska,35,      Retail trade,6286.3,6245.2,6433.7,6466.8,6371.8,6411.6,6388.8,6474.6,6457,6603.4,6744.5,6688.5,6692,6704.1,7248.4,7117.1
31000,Nebraska,36,      Transportation and warehousing,9234.9,9366.9,9305.8,9440,9389.7,9628,9926.8,10355.8,8558.7,8796.1,9038.6,9132.4,9233.8,7413.7,8423.3,8686.8
31000,Nebraska,45,      Information,3845,3784.9,3817.1,3754.4,3752.3,3934.5,3895.5,3959.4,3910.4,4130.9,4165.6,4035.3,3958.8,3842,3973.7,4493.1
31000,Nebraska,51,      Finance and insurance,14139,14757.3,15371.9,14766.2,14906,14384.7,14281.2,14080.4,14668.7,15429.3,15728,16659.2,16366.6,16270,17291.4,16906.7
31000,Nebraska,56,      Real estate and rental and leasing,11618.4,11819.5,12010.9,12300.5,12544.2,12768.8,12947.7,13072.5,13215.8,13311.7,13402,13370.1,13289.4,12922.3,13222.1,13173.7
31000,Nebraska,60,"      Professional, scientific, and technical services",5050.2,5133.7,5136,5275.1,5410,5523.8,5562.1,5589.9,5618.4,5638.8,5836.1,5757.5,5912.7,5639.4,5946.5,5903.6
31000,Nebraska,64,      Management of companies and enterprises,2746.5,2867,2966.7,2973.6,2662.6,2783.5,2718.7,2753.1,2820.6,2759.2,2711.1,2724.7,2694.2,2814.6,2795.9,3283.5
31000,Nebraska,65,      Administrative and support and waste management and remediation services,3111.1,3183.2,3243.3,3295.7,3352.3,3432.7,3473.8,3477.3,3555.9,3590.9,3725,3839.1,3742.7,3365.2,3530.2,3558.6
31000,Nebraska,69,      Educational services,991,1010.5,990.2,1000.8,1020,1053.6,1055.7,1076.5,1077,1086,1081,1063.3,1043,934.8,997.2,946.5
31000,Nebraska,70,      Health care and social assistance,8653.9,8985.2,8776.5,9046.2,9186.7,9442,9565,9582.2,9787.8,9833.7,10007,10131.8,10099.3,9211.2,10558.6,10714.4
31000,Nebraska,76,"      Arts, entertainment, and recreation",632.7,639.4,684.6,681.7,690,720,707.4,721.4,721.8,725.7,748.2,772.4,737.5,427.5,579.3,620.2
31000,Nebraska,79,      Accommodation and food services,2654.4,2634.7,2669.3,2704.8,2768.6,2779.9,2810.5,2876.8,2928.7,2946.7,3018.6,3073,2784.6,2059.7,2784.1,2586.3
31000,Nebraska,82,      Other services (except government and government enterprises),2363.4,2365.3,2388.1,2444.4,2495,2526.6,2545.9,2586.3,2583.6,2609.5,2668.5,2742.7,2804.6,2422.8,2780.1,2784.8
31000,Nebraska,83,  Government and government enterprises,15157.7,15203.4,15256.8,15456.5,15538.4,15704.3,15917.3,15844.7,15975.9,16102.2,16395.4,16716.7,16955.9,16703.2,17323.1,17242.9
31000,Nebraska,84,    Federal civilian,1834.3,1865.7,1905.1,1937.8,1975.7,1999.4,2025.8,2039,2052.2,2082.6,2099.8,2115.5,2153.1,2166.3,2185,2168
31000,Nebraska,85,    Military,978.4,984,993.9,1004.1,974.1,978.1,986.7,991.1,1012.8,1018.6,1024.6,1028.5,1022.4,1057.7,1073.3,1087.9
31000,Nebraska,86,    State and local,12345,12353.7,12357.9,12514.5,12588.6,12726.8,12904.8,12814.6,12910.9,13001.1,13271,13572.7,13780.4,13479.3,14064.8,13987
32000,Nevada,1,All industry total,158047.3,159620.6,162392.9,162551.5,167164.4,169148.3,170782.7,173935.1,177843.1,180561.4,183666.6,186674.2,184773.4,154422,174249.7,176805.4
32000,Nevada,2,  Private industries,140879.4,142360.5,144263.3,145345.3,149506.9,151229.6,152572.5,155719.5,159073.6,161810.3,164696.1,167196,165062.1,135158.9,154551.9,156937.3
32000,Nevada,3,"      Agriculture, forestry, fishing and hunting",339,314.2,261.8,246.6,315,309.4,262.4,267.9,340.5,331.3,325.8,340.6,322,235.3,319.3,287.4
32000,Nevada,6,"      Mining, quarrying, and oil and gas extraction",4247,4474.8,4296,4543.6,4182.4,3933.9,3879,3671.1,3554.2,3808.9,4026.2,4619.6,5057.6,3549.5,4938.2,5095.5
32000,Nevada,10,      Utilities,2292.6,2477.4,2337.5,2355.5,2344,2297.4,2246.6,2316.1,2405.3,2473.1,2486.4,2625.9,2369.5,2496,2482.3,2450.3
32000,Nevada,11,      Construction,9678.6,10177.6,10405.7,10586.6,10757.1,11108.1,11449.5,11913.4,12345.9,12803.2,13464.5,13981.4,14143.7,13869,14140.6,14100.5
32000,Nevada,12,      Manufacturing,6524.5,6803.1,6899.9,7218,7531.8,7673.1,7961.1,8136.8,8488.5,8214.3,8388.8,8113.8,8653.4,7089.1,8587.5,8560
32000,Nevada,13,          Durable goods manufacturing,4538,4807.4,4883.6,5139.4,5433.3,5553.7,5856.4,6035.2,6315.1,6001.7,6090.4,5806.3,6361.6,5117.8,6440.9,6379.8
32000,Nevada,25,          Nondurable goods manufacturing,1986.5,1995.7,2016.3,2078.5,2098.5,2119.4,2104.7,2101.6,2173.4,2212.6,2298.4,2307.5,2291.8,1971.3,2146.6,2180.2
32000,Nevada,34,      Wholesale trade,6754.2,7123.5,6941.7,7045.3,7676.8,7417.4,7436.4,7747.1,7673.9,7886.1,8158.4,8212.9,8261.9,7171.9,8051,8182.4
32000,Nevada,35,      Retail trade,10806.3,10700.2,10926.1,11093.3,11308.9,11536.3,11693.7,11720.1,12253.4,12427.3,12590.7,12627.7,12713.6,11318.7,13401.6,13465.9
32000,Nevada,36,      Transportation and warehousing,7357.8,7393.4,7382.5,7315.1,7393.4,7465.5,7448.7,7547.3,7940.1,7940.2,8049,7753.1,6864.7,4831.5,5427.8,5813.4
32000,Nevada,45,      Information,4144.3,4119.7,4248.6,4262.2,4431.6,4806.2,4765.3,4697.5,5074.3,5163.3,5327.3,5330.1,4635,4784.8,5554,5333.3
32000,Nevada,51,      Finance and insurance,8621.2,8547.8,8560.2,8618.5,9559.8,9891.2,10126.6,10117.3,10078.6,10489.5,10934.4,11529.7,11178.1,11439.4,12030.7,12890.3
32000,Nevada,56,      Real estate and rental and leasing,22433.6,22869.6,23424.8,23850.5,24221.6,24432.4,24837.1,25092.9,25432.5,25935.5,26260.1,26551.2,26915.2,25258,26222,26140.6
32000,Nevada,60,"      Professional, scientific, and technical services",7725.5,7780.3,7902.2,7946.8,8047.4,8112.5,8177.7,8292,8415.7,8572.8,8753.8,8977.3,8888.5,8309.8,8712.7,8898.6
32000,Nevada,64,      Management of companies and enterprises,4240.4,4090.4,4319.3,4363.7,4375.2,4680.2,4765.8,5967.9,4669.7,4944.2,4530,4659.8,4934.4,4044.4,4498.7,4876.7
32000,Nevada,65,      Administrative and support and waste management and remediation services,5202.2,5324.9,5461.4,5466.7,5686.5,5736.1,5824.3,5963.3,5939.2,6072.7,6127.9,6298.5,6398.2,5087.6,5774.5,5753.8
32000,Nevada,69,      Educational services,799.5,802.6,846.2,848.5,906.1,937.5,958.8,992.9,997.8,1027,1039.7,1060.8,1037.1,922,1010.1,992
32000,Nevada,70,      Health care and social assistance,9778.7,9814.3,9991.3,10140.9,10318.6,10446.3,10463,10584.6,10900.5,11049.5,11316.9,11441.6,11590.8,9991.1,12012.6,12216.9
32000,Nevada,76,"      Arts, entertainment, and recreation",4871.4,4553.7,4612.5,4382.9,4778.5,4879.1,4757.7,4525.8,5731.4,5585.2,5600.4,5779.7,5863.8,2220.1,3498,3971.4
32000,Nevada,79,      Accommodation and food services,22255.7,22156,22550,22145.9,22679.5,22534,22454.6,23071.9,23716.8,23923.8,24108,24025.5,21936.3,10077.6,14944.4,14915.3
32000,Nevada,82,      Other services (except government and government enterprises),2806.7,2836.9,2895.6,2914.8,2992.7,3033,3064.5,3093.7,3115.1,3162.6,3207.9,3266.6,3298.4,2463.1,2945.9,2993
32000,Nevada,83,  Government and government enterprises,17167.8,17260.1,18129.6,17206.2,17657.6,17918.7,18210.2,18215.6,18769.5,18751.1,18970.5,19478.2,19711.3,19263.1,19697.8,19868.1
32000,Nevada,84,    Federal civilian,2390.2,2421.8,2468.4,2522.3,2523.6,2558.8,2568.5,2562.6,2562.5,2571.7,2612,2659.5,2753.7,2816.1,2978.6,2956.3
32000,Nevada,85,    Military,1394.6,1398.7,1425.5,1436.5,1371.1,1370.2,1395.4,1399.3,1583.5,1599.3,1618.8,1628.6,1629.4,1690.1,1721.1,1767
32000,Nevada,86,    State and local,13383.1,13439.7,14235.8,13247.4,13762.9,13989.7,14246.2,14253.7,14623.6,14580.1,14739.7,15190.1,15328.1,14756.9,14998.1,15144.8
33000,New Hampshire,1,All industry total,79750.8,79694.7,81353.9,81592.6,83145.3,83773.9,84297.1,84263,86928.3,87012.8,87558.9,87852.7,89554.7,81432,89978.4,92385.5
33000,New Hampshire,2,  Private industries,71173,71055.3,72610.9,72819.4,74399.7,74928.2,75385.3,75325.1,77847.1,77988.3,78359.4,78776.1,80304.7,72391.1,80749.8,82924.1
33000,New Hampshire,3,"      Agriculture, forestry, fishing and hunting",217.2,220.2,230.8,231.8,196.5,198.5,201.1,192.4,214.5,208.7,198.8,187.5,196.7,178.9,203.9,208.1
33000,New Hampshire,6,"      Mining, quarrying, and oil and gas extraction",90.8,79.3,84.1,123.5,151.5,179.3,197.2,193.8,169.2,173.7,156.6,167,157.2,97.4,120.1,144.3
33000,New Hampshire,10,      Utilities,1329.5,1423.9,1256.2,1246.8,1434.1,1306.8,1280.8,1305.3,1321.1,1300.9,1321.1,1278.2,1273.3,1366.9,1390.4,1327
33000,New Hampshire,11,      Construction,2346.9,2424.2,2463.1,2527,2548.7,2572.3,2556.5,2530.4,2730.6,2697.7,2770,2736.9,2861.1,2716.6,2767.5,2882.5
33000,New Hampshire,12,      Manufacturing,8491.9,8395.8,8195.4,8537.4,8893.3,9140.5,9530.6,9262.8,9443.2,9399.7,9483.1,9307,9617.6,8528.8,9526.8,9703.9
33000,New Hampshire,13,          Durable goods manufacturing,6347.2,6254,6125.1,6445.5,6754.3,7029,7417.3,7126.6,7236.9,7112,7123.2,6900.7,7219.2,6474,7255.6,7490.4
33000,New Hampshire,25,          Nondurable goods manufacturing,2144.7,2141.8,2070.3,2091.9,2139.1,2111.5,2113.4,2136.1,2206.2,2287.7,2359.9,2406.3,2398.4,2054.8,2271.2,2213.5
33000,New Hampshire,34,      Wholesale trade,5257.1,5307.6,5353.4,5488.7,5518.4,5534.5,5607.5,5644.5,5737.1,5713,5812.6,5901,5924.2,5557.5,6364,6613.2
33000,New Hampshire,35,      Retail trade,5282.1,5301.2,5331.4,5410.5,5451.8,5499.7,5529,5475.1,5616.9,5727.1,5834.6,5770.6,5866.7,5539.3,6349,6335.5
33000,New Hampshire,36,      Transportation and warehousing,1154.4,1165.7,1177.8,1237,1248.5,1309.1,1320.6,1316.2,1283.2,1296,1284.3,1275.3,1348.8,1072.5,1247.6,1293.6
33000,New Hampshire,45,      Information,3121.4,3025.3,3136.8,3228.4,3201.5,3321.8,3439.8,3303.7,3499.9,3567.5,3706.4,3614,3582.2,3505.9,3904.4,3853.1
33000,New Hampshire,51,      Finance and insurance,6208.7,6108.5,7020.1,6517.6,7135.4,7230.9,7045.6,7094.5,7870.7,7732.2,7152,7330.4,7332.4,7074.3,6964.6,7265.6
33000,New Hampshire,56,      Real estate and rental and leasing,12235,12259.5,12200,12074.5,11811.8,11605.9,11455.6,11315.9,11506.3,11696.8,11958.8,12286,12821.7,12913,13542.6,13490.2
33000,New Hampshire,60,"      Professional, scientific, and technical services",6214.1,6241,6489.9,6412.1,6598.6,6765.9,6612.8,6623.6,6941.1,6912.4,7023.6,7046.6,7482.5,6882.8,7480.6,7711
33000,New Hampshire,64,      Management of companies and enterprises,1301.2,1178.5,1405.4,1434.2,1296.9,1119.1,1279.3,1445.8,1403.8,1307.9,1271.6,1426.4,1398.9,1211.8,1243.3,1587.1
33000,New Hampshire,65,      Administrative and support and waste management and remediation services,2746.8,2836.4,2883.5,2905.4,2960.7,2984.8,2994.4,3106.8,3067.8,3079.2,3091.5,3037.7,3105,2783.9,3133.4,3401.3
33000,New Hampshire,69,      Educational services,1865.6,1909.4,1889.2,1942.1,1959.7,2008,2049.3,2060.8,2105.5,2138.9,2164.4,2180.9,2162.7,1974.7,2065.4,2049.5
33000,New Hampshire,70,      Health care and social assistance,7486.4,7369.7,7607.4,7555.8,7710.9,7728.1,7838.8,7984.4,8085.3,8193.6,8244.6,8328.8,8404.8,7263.2,8627.9,8947.2
33000,New Hampshire,76,"      Arts, entertainment, and recreation",1165.1,1160,1161.1,1141.8,1230.6,1315.3,1337.4,1329.7,1516.5,1536.6,1575.6,1624.4,1286.3,505.6,750.8,911.2
33000,New Hampshire,79,      Accommodation and food services,2944.3,2946.9,2987.5,3033.6,3221.1,3254.4,3249.6,3256.2,3396.9,3364.6,3336.4,3304.6,3439.2,1634.9,3160.7,3257.2
33000,New Hampshire,82,      Other services (except government and government enterprises),1714.5,1702.1,1737.8,1771.2,1829.7,1853.2,1859.2,1883.3,1937.8,1941.7,1973.3,1972.8,2043.4,1583,1906.9,1942.6
33000,New Hampshire,83,  Government and government enterprises,8577.9,8639.4,8743.1,8773.2,8745.6,8845.7,8911.8,8937.9,9081.2,9024.5,9199.5,9076.6,9250.1,9040.9,9228.6,9461.4
33000,New Hampshire,84,    Federal civilian,1311.5,1314,1333.1,1351.5,1378.8,1404.6,1411.8,1424.3,1437.9,1450.3,1457.3,1473.1,1508.9,1528.9,1604,1542.6
33000,New Hampshire,85,    Military,948,937.9,937,942.6,903.3,906,910.2,904.8,890.8,884.4,890.2,839.3,860.8,874.2,898.8,923.9
33000,New Hampshire,86,    State and local,6318.4,6387.6,6473,6479.1,6463.4,6535.1,6589.8,6608.7,6752.6,6689.9,6852,6764.2,6880.3,6637.8,6725.8,6994.9
34000,New Jersey,1,All industry total,578303.8,584721.6,591275.8,595382.8,604258.6,611496,616732.4,623939.2,627717.2,635261.6,642958.6,644584.4,641645.3,573908.6,628463.3,636326.4
34000,New Jersey,2,  Private industries,517314.7,521751.7,529400.8,531846.1,541305.6,547215.8,552279.6,557975.8,562005.6,569429.5,576087.5,578179,574022.3,508110.4,562858.3,570321.6
34000,New Jersey,3,"      Agriculture, forestry, fishing and hunting",879.7,878.3,875.3,853.3,864.1,855.6,879.3,854.2,1012.1,984.3,992.2,969.5,782.3,928.4,929.6,951.1
34000,New Jersey,6,"      Mining, quarrying, and oil and gas extraction",426.8,388.2,352.4,349,321.4,339.4,353.3,384.9,407.6,498.4,534.3,562.7,487.2,300,408.7,411.4
34000,New Jersey,10,      Utilities,9350.8,9638,9305.2,9515.3,10128.7,9915,9690.7,9930.8,9521.1,9781.6,9901,9805.6,10364.7,10411.7,11082.4,10346.3
34000,New Jersey,11,      Construction,20135.6,19910.4,20092.1,20351.7,20762.6,20648.2,20341.7,20571,21570.8,21667.4,21986.6,21782.5,22243.8,19445.7,21495.8,21275.1
34000,New Jersey,12,      Manufacturing,47165.4,47929.1,48947.2,50795.7,53278,54527.8,56663,59229.3,55648.1,56893.9,58643.8,58870.8,57520,50289.3,55294.4,55701.6
34000,New Jersey,13,          Durable goods manufacturing,16811.3,17312.3,17773.2,19520.3,19753.1,19456.2,20271.9,19453.9,19564.1,20030.9,19756.2,19075.5,18803.9,16676.4,18707.8,18685.8
34000,New Jersey,25,          Nondurable goods manufacturing,30354.1,30616.9,31174,31275.4,33524.9,35071.6,36391,39775.3,36084,36863,38887.5,39795.4,38716.1,33613,36586.6,37015.8
34000,New Jersey,34,      Wholesale trade,47354.3,47878.7,48393.2,49093.7,49926.7,50256,50855.3,52064.2,54026.1,54607.2,55311.4,54953.2,54538,46775.3,54257.5,54473.4
34000,New Jersey,35,      Retail trade,33944.6,34084.3,34531.1,34321.2,35099.1,35309.6,35215.5,35021.5,36367.1,36470.7,36838.1,36297.5,37215.9,31544.1,38141.6,38185.7
34000,New Jersey,36,      Transportation and warehousing,21738.5,21901.5,22120.4,22260.7,22489.3,22823,22892.5,23768.3,23939.8,24504.3,24580.6,24050.3,21719.5,15978.1,18105.6,18974
34000,New Jersey,45,      Information,23825.5,24243.7,23858.4,24486.5,25928.5,26502,27201.5,26928.9,26196.6,26231,26482.8,26708.9,26897.9,26354.8,27837.7,28100.5
34000,New Jersey,51,      Finance and insurance,38765.2,38603.7,40529.6,39783.4,40967.9,41241.6,42158.2,39702,39956.6,39905.1,39773.4,41841.4,40624.1,42010.9,43353.1,45530.2
34000,New Jersey,56,      Real estate and rental and leasing,92921.1,93677.9,93760.7,93861.6,93579.9,93296.6,93630.3,94668.9,96297.7,98066.3,99411.1,99419.4,100047.9,95516.7,99254.7,99433.6
34000,New Jersey,60,"      Professional, scientific, and technical services",54671.6,54936.3,57481.2,55731.9,57400.2,58723.6,59064.6,58897.4,59791,60328.5,60898.2,61497.2,62363.2,57852.2,61238.4,62912.7
34000,New Jersey,64,      Management of companies and enterprises,17660.3,18312.4,18699,18769.2,18533.8,18465.7,19115,19652,19654,19934.4,19878.3,20647.2,21947.9,19302.8,19726.2,20437.2
34000,New Jersey,65,      Administrative and support and waste management and remediation services,22636.9,22962.7,23304.7,23629.6,22854.9,23212.3,23285.2,23796.2,24169.9,24242,24614.5,24549.3,24159,20427.1,23056.8,23612.3
34000,New Jersey,69,      Educational services,7537.4,7540.9,7557.6,7654.9,7731.8,7823.8,7947.3,8068.5,8195.2,8287.1,8288.5,8216,8003.6,6976.4,7404.1,7135.8
34000,New Jersey,70,      Health care and social assistance,47262.5,47329.4,47875.7,48257.3,48803.9,49409.2,49559.1,50229.2,51139.3,52356.6,52615,53103.5,52999,44712.7,53513.3,54879.8
34000,New Jersey,76,"      Arts, entertainment, and recreation",5578,5990.3,6049.6,6127.8,6168.2,6371.4,6383.1,6738,6104.7,6015.3,6350.3,6432.4,5505.7,2675.1,4173.9,4262.4
34000,New Jersey,79,      Accommodation and food services,14149.1,14167.8,14171.2,14281.5,14573.8,15368.3,14894.1,15189.5,15518.7,15933.4,16314.2,15938.4,14206.6,7445.5,12103.1,12098
34000,New Jersey,82,      Other services (except government and government enterprises),11311.4,11378,11496.3,11721.9,11892.6,12126.9,12149.8,12280.9,12489.1,12722,12673,12533.2,12396,9163.6,11481.3,11600.4
34000,New Jersey,83,  Government and government enterprises,60989.2,62970,61875,63536.7,62953,64280.2,64452.8,65963.4,65711.6,65832.1,66871.1,66405.4,67623,65798.2,65605,66004.8
34000,New Jersey,84,    Federal civilian,6932.1,7001.5,7065.2,7100.6,7157.1,7199.9,7215.1,7226.8,7224.2,7213.6,7293.5,7395.2,7513.7,7668.3,8190.7,8001
34000,New Jersey,85,    Military,2488.7,2527.2,2544.6,2572.1,2592.6,2626.1,2642.2,2670.6,2726.7,2772.5,2842.7,2889.6,2912.2,2934,3078.3,3100.5
34000,New Jersey,86,    State and local,51568.4,53441.2,52265.1,53864.1,53203.3,54454.2,54595.4,56066,55760.7,55845.9,56734.9,56120.6,57197,55195.8,54336,54903.3
35000,New Mexico,1,All industry total,91242.4,91669.7,92512.4,93669.8,95279.4,97021.4,97969.8,98801.5,99447.2,101302.2,103191.5,104169.1,103167,91713.4,99206.7,101072.8
35000,New Mexico,2,  Private industries,68615.2,69098.7,69724.1,70721.2,72300.2,73855,74356.3,75158.5,75780.7,77480.7,78760,79476.7,78025.5,66778.1,74212.6,75824.8
35000,New Mexico,3,"      Agriculture, forestry, fishing and hunting",1396.4,1470.1,1419.3,1424.3,1407.9,1386.1,1245.5,1303.9,1334.8,1409,1378.7,1406.5,1401.9,790.9,1355,1318.8
35000,New Mexico,6,"      Mining, quarrying, and oil and gas extraction",6018.2,6161.4,6419.7,6901.9,7107.2,7691.4,7864.8,7828.9,7590.7,8181.6,8068.5,8451,7833.9,4161.8,5485.5,6048.1
35000,New Mexico,10,      Utilities,1649.5,1623.8,1647,1603.3,1620.7,1607.4,1604,1614.3,1675.4,1686.6,1723,1773.5,1692.1,1722.6,1812.8,1855.7
35000,New Mexico,11,      Construction,3430.7,3510.2,3616,3729.2,3787.2,3801.1,3788.5,3866.7,3933.2,4178.9,4427.4,4430.7,4363.9,4257.8,4106.2,4152
35000,New Mexico,12,      Manufacturing,3785.6,3765.1,3813.4,3895.9,3942.8,3977.2,4022.9,4130.6,4241.1,4399.3,4466.1,4388.2,4054.9,3527.1,3782.2,3850.9
35000,New Mexico,13,          Durable goods manufacturing,1898,1824.3,1846.4,1928.6,1963.6,1991.6,2026.4,2050,2021.5,2038.1,2113.1,2137.5,2146,1889.1,2051.7,2130.5
35000,New Mexico,25,          Nondurable goods manufacturing,1887.6,1940.8,1966.9,1967.2,1979.2,1985.6,1996.4,2080.6,2219.6,2361.2,2353,2250.7,1908.8,1638.1,1730.5,1720.4
35000,New Mexico,34,      Wholesale trade,3082.2,3161.8,3195.7,3216,3184.4,3261.9,3273.8,3348.5,3450.3,3488.9,3562.7,3579.7,3505.6,3121.2,3387.3,3349
35000,New Mexico,35,      Retail trade,5404.7,5468,5446.7,5462,5671.5,5672.7,5680.7,5766.3,5772.1,5884.3,6017.9,6033.6,5941.3,5644.6,6413.2,6201.8
35000,New Mexico,36,      Transportation and warehousing,2344.7,2427.4,2451.9,2473.1,2692.6,2709.8,2758.9,2759.6,2766,2773.5,2863.4,2875,2863.2,2239.2,2489.4,2557.7
35000,New Mexico,45,      Information,2703.5,2625.2,2434,2364.7,2364.5,2515.1,2540.6,2609.8,2448.1,2433.5,2582,2352.8,2293,1955.4,1979.2,2396.7
35000,New Mexico,51,      Finance and insurance,3210.4,3125.9,3192.6,3206.2,3483.8,3631.6,3639.1,3530.6,3582.2,3459.1,3517.6,3665.3,3845.8,3937.9,4144.3,4190.2
35000,New Mexico,56,      Real estate and rental and leasing,11737.5,11794.1,11843.8,11988.9,12112,12272,12388.3,12474,12533.2,12634.3,12723.3,12676.6,12591.8,12156.3,12538.7,12319.7
35000,New Mexico,60,"      Professional, scientific, and technical services",7016.3,7058,7071.4,7169.9,7360.2,7490.5,7499.7,7549.8,7690,7881.9,8005.3,8209.7,8232,8011.3,8265.7,8620.8
35000,New Mexico,64,      Management of companies and enterprises,517.5,515.5,535.3,541.5,558.7,567.6,575.7,563.8,581.8,603.3,594.5,659,617.4,623.9,623.8,728.5
35000,New Mexico,65,      Administrative and support and waste management and remediation services,2453.1,2525.7,2608.4,2628.3,2630.2,2669.2,2756.8,2826.2,2921,2980.3,2980.6,3006.8,3079,2708.1,2961.4,3033.1
35000,New Mexico,69,      Educational services,575.5,566.9,573,570,573.4,575.5,586.4,600.7,612.7,622.3,620.1,608.2,604.1,519.5,548.2,543.2
35000,New Mexico,70,      Health care and social assistance,7381.8,7348.7,7436.5,7431.3,7510.8,7565.3,7629.9,7701.4,7757.2,7879.7,7990.4,8022.1,8016.3,6995.2,8191.1,8474.4
35000,New Mexico,76,"      Arts, entertainment, and recreation",671.2,681,700.3,691.8,701.6,746.9,762.4,770,755.7,797.9,853.7,871,703.9,349,423.6,507.8
35000,New Mexico,79,      Accommodation and food services,3233.1,3229.4,3249,3290.6,3421.2,3454,3503.3,3630.5,3826.9,3844.8,3948.6,3993.5,3982.2,2088.8,3422.4,3369.3
35000,New Mexico,82,      Other services (except government and government enterprises),2003.1,2040.6,2070.1,2132.5,2169.6,2259.4,2235,2283.1,2308.2,2341.3,2436.3,2473.4,2403.2,1967.5,2282.7,2307.2
35000,New Mexico,83,  Government and government enterprises,22627.2,22571,22788.3,22948.6,22979.2,23166.5,23613.5,23643,23666.5,23821.5,24431.5,24692.4,25141.5,24935.4,24994.1,25248
35000,New Mexico,84,    Federal civilian,7026.3,7084.3,7158.8,7219.1,7294.4,7376.8,7438.5,7503.2,7532.2,7583.7,7680.2,7753,7906.4,8105.1,8171.4,8245.9
